id,assignment_datetime,booking_date,direction,date_of_departure,pick_up_datetime,pick_up_lat,pick_up_long,drop_off_datetime,drop_off_lat,drop_off_long,operator,driver,vehicle,price,sold
9801,,2022-07-15,Home->MSP,2022-10-25,2022-10-25 19:46:36,44.636117635676,-93.08044499535558,2022-10-25 20:22:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9802,,2022-07-15,MSP->Home,2022-10-28,2022-10-28 05:40:12,44.88747,-93.20126,2022-10-28 06:16:24,44.636117635676,-93.08044499535558,New Booking,-1,-1,0.0,True
9803,,2022-07-15,Home->MSP,2022-10-16,2022-10-16 18:55:48,44.75414631985078,-93.23191365605263,2022-10-16 19:21:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9804,,2022-07-15,Home->MSP,2022-08-09,2022-08-09 16:29:48,44.66256173398828,-93.15915067076592,2022-08-09 17:03:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9805,,2022-07-15,MSP->Home,2022-11-01,2022-11-01 05:58:12,44.88747,-93.20126,2022-11-01 06:31:24,44.66256173398828,-93.15915067076592,New Booking,-1,-1,0.0,True
9806,,2022-07-15,Home->MSP,2022-08-22,2022-08-22 11:12:12,44.99452093725207,-93.31184752052529,2022-08-22 11:37:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9807,,2022-07-15,MSP->Home,2022-08-24,2022-08-24 00:13:12,44.88747,-93.20126,2022-08-24 00:38:48,44.99452093725207,-93.31184752052529,New Booking,-1,-1,0.0,True
9808,,2022-07-15,MSP->Home,2022-08-08,2022-08-08 07:11:24,44.88747,-93.20126,2022-08-08 07:42:54,45.007657849387215,-92.96462341612158,New Booking,-1,-1,0.0,True
9809,,2022-07-15,Home->MSP,2022-10-09,2022-10-09 17:51:18,45.007657849387215,-92.96462341612158,2022-10-09 18:22:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9810,,2022-07-15,Home->MSP,2022-08-11,2022-08-11 09:27:12,44.59403575849977,-92.99644536480875,2022-08-11 10:08:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9811,,2022-07-15,MSP->Home,2022-09-15,2022-09-15 06:34:48,44.88747,-93.20126,2022-09-15 07:16:00,44.59403575849977,-92.99644536480875,New Booking,-1,-1,0.0,True
9812,,2022-07-15,MSP->Home,2022-10-09,2022-10-09 22:31:48,44.88747,-93.20126,2022-10-09 23:00:30,45.055287696385946,-93.15419980450905,New Booking,-1,-1,0.0,True
9813,,2022-07-15,Home->MSP,2022-08-01,2022-08-01 17:46:30,45.22727735271331,-93.35510849152142,2022-08-01 18:30:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9814,,2022-07-15,MSP->Home,2022-08-08,2022-08-08 23:04:48,44.88747,-93.20126,2022-08-08 23:48:18,45.22727735271331,-93.35510849152142,New Booking,-1,-1,0.0,True
9815,,2022-07-15,MSP->Home,2022-07-24,2022-07-24 04:44:24,44.88747,-93.20126,2022-07-24 05:20:06,44.95211051010927,-93.55548569582871,New Booking,-1,-1,0.0,True
9816,,2022-07-15,Home->MSP,2022-09-17,2022-09-17 21:53:30,46.629058100010056,-94.27510466070278,2022-09-18 00:40:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9817,,2022-07-15,MSP->Home,2022-07-24,2022-07-24 05:25:48,44.88747,-93.20126,2022-07-24 05:51:48,44.876196180756544,-93.39538203243389,New Booking,-1,-1,0.0,True
9818,,2022-07-15,Home->MSP,2022-07-21,2022-07-21 11:10:06,44.67596519019171,-93.28168316369424,2022-07-21 11:42:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9819,,2022-07-15,MSP->Home,2022-10-30,2022-10-30 11:50:24,44.88747,-93.20126,2022-10-30 12:22:54,44.67596519019171,-93.28168316369424,New Booking,-1,-1,0.0,True
9820,,2022-07-15,Home->MSP,2022-08-10,2022-08-10 10:19:42,45.03293250889593,-93.52428209003415,2022-08-10 10:56:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9821,,2022-07-15,MSP->Home,2022-12-06,2022-12-06 20:22:12,44.88747,-93.20126,2022-12-06 20:58:54,45.03293250889593,-93.52428209003415,New Booking,-1,-1,0.0,True
9822,,2022-07-15,MSP->Home,2022-09-16,2022-09-16 00:49:48,44.88747,-93.20126,2022-09-16 01:26:36,44.801295659558534,-93.56559645828675,New Booking,-1,-1,0.0,True
9823,,2022-07-15,Home->MSP,2022-11-26,2022-11-26 11:38:12,44.801295659558534,-93.56559645828675,2022-11-26 12:15:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9824,,2022-07-15,MSP->Home,2022-07-19,2022-07-19 22:12:36,44.88747,-93.20126,2022-07-19 22:48:36,44.913961586128806,-93.57052883488018,New Booking,-1,-1,0.0,True
9825,,2022-07-15,Home->MSP,2022-08-14,2022-08-14 17:47:24,44.913961586128806,-93.57052883488018,2022-08-14 18:23:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9826,,2022-07-15,MSP->Home,2022-09-08,2022-09-08 05:42:00,44.88747,-93.20126,2022-09-08 08:39:06,46.774098532533664,-92.13855910734515,New Booking,-1,-1,0.0,True
9827,,2022-07-15,Home->MSP,2022-09-15,2022-09-15 09:16:42,46.774098532533664,-92.13855910734515,2022-09-15 12:13:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9828,,2022-07-15,Home->MSP,2022-07-17,2022-07-17 11:30:00,44.94442957548807,-93.541970042645,2022-07-17 12:04:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9829,,2022-07-15,MSP->Home,2022-08-05,2022-08-05 21:55:12,44.88747,-93.20126,2022-08-05 22:30:00,44.94442957548807,-93.541970042645,New Booking,-1,-1,0.0,True
9830,,2022-07-15,MSP->Home,2022-09-29,2022-09-29 03:13:48,44.88747,-93.20126,2022-09-29 04:13:48,45.22303802028566,-93.83973217694316,New Booking,-1,-1,0.0,True
9831,,2022-07-15,Home->MSP,2022-08-27,2022-08-27 13:11:18,45.07675320535054,-93.27776921491613,2022-08-27 13:42:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9832,,2022-07-15,MSP->Home,2022-12-16,2022-12-16 22:25:12,44.88747,-93.20126,2022-12-16 22:55:54,45.07675320535054,-93.27776921491613,New Booking,-1,-1,0.0,True
9833,,2022-07-15,Home->MSP,2022-08-03,2022-08-03 19:49:06,45.057373729839284,-93.47274139403793,2022-08-03 20:24:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9834,,2022-07-15,Home->MSP,2022-08-21,2022-08-21 17:14:18,44.13142017751259,-92.40387368759211,2022-08-21 18:45:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9835,,2022-07-15,MSP->Home,2022-10-07,2022-10-07 03:25:12,44.88747,-93.20126,2022-10-07 04:55:54,44.13142017751259,-92.40387368759211,New Booking,-1,-1,0.0,True
9836,,2022-07-16,Home->MSP,2022-08-09,2022-08-09 08:32:48,47.009634821463386,-92.14944365096405,2022-08-09 11:47:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9837,,2022-07-16,MSP->Home,2022-10-15,2022-10-15 22:29:24,44.88747,-93.20126,2022-10-16 01:44:00,47.009634821463386,-92.14944365096405,New Booking,-1,-1,0.0,True
9838,,2022-07-16,Home->MSP,2022-09-29,2022-09-29 10:06:24,44.93323858726802,-93.0417405887341,2022-09-29 10:31:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9839,,2022-07-16,Home->MSP,2022-08-03,2022-08-03 10:40:06,44.83407385308375,-93.43375042716858,2022-08-03 11:09:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9840,,2022-07-16,Home->MSP,2022-08-29,2022-08-29 15:09:36,46.88121846578726,-92.32364829939836,2022-08-29 18:11:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9841,,2022-07-16,MSP->Home,2023-01-17,2023-01-17 00:52:12,44.88747,-93.20126,2023-01-17 03:54:00,46.88121846578726,-92.32364829939836,New Booking,-1,-1,0.0,True
9842,,2022-07-16,MSP->Home,2022-07-29,2022-07-29 12:47:24,44.88747,-93.20126,2022-07-29 15:58:54,46.97602996763748,-92.17928933789555,New Booking,-1,-1,0.0,True
9843,,2022-07-16,Home->MSP,2022-09-04,2022-09-04 12:38:54,46.97602996763748,-92.17928933789555,2022-09-04 15:50:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9844,,2022-07-16,Home->MSP,2022-07-28,2022-07-28 09:54:30,44.013011508631585,-92.40327166767835,2022-07-28 11:33:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9845,,2022-07-16,MSP->Home,2022-10-01,2022-10-01 21:49:48,44.88747,-93.20126,2022-10-01 23:28:18,44.013011508631585,-92.40327166767835,New Booking,-1,-1,0.0,True
9846,,2022-07-16,Home->MSP,2022-07-16,2022-07-16 13:47:30,45.10984716358088,-93.05000636062893,2022-07-16 14:22:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9847,,2022-07-16,MSP->Home,2022-08-20,2022-08-20 21:33:36,44.88747,-93.20126,2022-08-20 22:08:18,45.10984716358088,-93.05000636062893,New Booking,-1,-1,0.0,True
9848,,2022-07-16,Home->MSP,2022-08-15,2022-08-15 10:44:24,44.77879820030648,-93.56098206325898,2022-08-15 11:21:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9849,,2022-07-16,MSP->Home,2022-10-05,2022-10-05 00:28:48,44.88747,-93.20126,2022-10-05 01:06:00,44.77879820030648,-93.56098206325898,New Booking,-1,-1,0.0,True
9850,,2022-07-16,MSP->Home,2022-09-17,2022-09-17 00:27:00,44.88747,-93.20126,2022-09-17 00:49:30,44.806903710077236,-93.26811358764029,New Booking,-1,-1,0.0,True
9851,,2022-07-16,Home->MSP,2022-12-02,2022-12-02 20:56:42,44.806903710077236,-93.26811358764029,2022-12-02 21:19:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9852,,2022-07-16,Home->MSP,2022-12-13,2022-12-13 11:37:54,45.04242652678669,-92.90293338044138,2022-12-13 12:13:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9853,,2022-07-16,Home->MSP,2022-08-03,2022-08-03 17:03:30,46.592130810529845,-94.07008128048156,2022-08-03 19:43:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9854,,2022-07-16,MSP->Home,2022-11-05,2022-11-05 21:33:36,44.88747,-93.20126,2022-11-06 00:13:18,46.592130810529845,-94.07008128048156,New Booking,-1,-1,0.0,True
9855,,2022-07-16,Home->MSP,2022-07-20,2022-07-20 11:58:36,44.034015407498636,-92.53252309798562,2022-07-20 13:31:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9856,,2022-07-16,MSP->Home,2022-08-25,2022-08-25 01:06:36,44.88747,-93.20126,2022-08-25 02:39:48,44.034015407498636,-92.53252309798562,New Booking,-1,-1,0.0,True
9857,,2022-07-16,Home->MSP,2022-08-25,2022-08-25 08:24:30,46.96087375713149,-92.14724170902413,2022-08-25 11:35:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9858,,2022-07-16,MSP->Home,2022-12-22,2022-12-22 20:19:48,44.88747,-93.20126,2022-12-22 23:30:42,46.96087375713149,-92.14724170902413,New Booking,-1,-1,0.0,True
9859,,2022-07-16,Home->MSP,2022-07-18,2022-07-18 18:32:12,44.78107343935239,-93.46013437102059,2022-07-18 19:04:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9860,,2022-07-16,MSP->Home,2022-08-16,2022-08-16 06:21:00,44.88747,-93.20126,2022-08-16 06:53:00,44.78107343935239,-93.46013437102059,New Booking,-1,-1,0.0,True
9861,,2022-07-16,Home->MSP,2022-08-17,2022-08-17 10:06:00,45.28826289939818,-93.41023884953157,2022-08-17 10:55:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9862,,2022-07-16,MSP->Home,2022-11-03,2022-11-03 11:10:12,44.88747,-93.20126,2022-11-03 14:12:18,46.81448563880154,-92.0447071162968,New Booking,-1,-1,0.0,True
9863,,2022-07-16,Home->MSP,2022-08-18,2022-08-18 16:52:12,45.01423230757721,-93.7106793597123,2022-08-18 17:37:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9864,,2022-07-16,MSP->Home,2022-09-20,2022-09-20 06:01:12,44.88747,-93.20126,2022-09-20 06:46:48,45.01423230757721,-93.7106793597123,New Booking,-1,-1,0.0,True
9865,,2022-07-16,MSP->Home,2022-08-08,2022-08-08 22:25:48,44.88747,-93.20126,2022-08-09 00:54:24,43.97772701175277,-91.24064465639258,New Booking,-1,-1,0.0,True
9866,,2022-07-16,Home->MSP,2022-07-16,2022-07-16 09:53:06,44.99442602433799,-93.39826101111599,2022-07-16 10:22:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9867,,2022-07-16,MSP->Home,2022-07-24,2022-07-24 20:12:00,44.88747,-93.20126,2022-07-24 20:41:06,44.99442602433799,-93.39826101111599,New Booking,-1,-1,0.0,True
9868,,2022-07-16,Home->MSP,2022-07-29,2022-07-29 09:30:54,45.13630101893048,-93.14808956251917,2022-07-29 10:06:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9869,,2022-07-16,MSP->Home,2022-12-31,2022-12-31 06:27:36,44.88747,-93.20126,2022-12-31 07:02:42,45.13630101893048,-93.14808956251917,New Booking,-1,-1,0.0,True
9870,,2022-07-16,Home->MSP,2022-07-30,2022-07-30 22:25:42,43.82999933517372,-92.45014233769778,2022-07-31 00:15:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9871,,2022-07-16,MSP->Home,2022-08-11,2022-08-11 05:42:00,44.88747,-93.20126,2022-08-11 07:31:54,43.82999933517372,-92.45014233769778,New Booking,-1,-1,0.0,True
9872,,2022-07-16,Home->MSP,2022-08-01,2022-08-01 17:12:30,44.94628079856653,-93.38704494589585,2022-08-01 17:39:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9873,,2022-07-16,Home->MSP,2022-09-24,2022-09-24 18:06:00,44.952532382486744,-93.33143423547558,2022-09-24 18:30:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9874,,2022-07-16,Home->MSP,2022-07-27,2022-07-27 09:58:54,43.68400030455578,-92.58796596556631,2022-07-27 11:56:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9875,,2022-07-16,MSP->Home,2022-08-20,2022-08-20 21:40:48,44.88747,-93.20126,2022-08-20 23:38:18,43.68400030455578,-92.58796596556631,New Booking,-1,-1,0.0,True
9876,,2022-07-16,Home->MSP,2022-08-02,2022-08-02 11:12:30,44.1602949873219,-92.52734770701838,2022-08-02 12:37:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9877,,2022-07-16,MSP->Home,2022-08-09,2022-08-09 23:27:00,44.88747,-93.20126,2022-08-10 00:51:42,44.1602949873219,-92.52734770701838,New Booking,-1,-1,0.0,True
9878,,2022-07-16,Home->MSP,2022-08-24,2022-08-24 23:48:00,43.936353347311545,-92.4413302227432,2022-08-25 01:30:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9879,,2022-07-16,MSP->Home,2022-10-15,2022-10-15 02:32:24,44.88747,-93.20126,2022-10-15 04:15:00,43.936353347311545,-92.4413302227432,New Booking,-1,-1,0.0,True
9880,,2022-07-16,Home->MSP,2022-07-31,2022-07-31 09:31:12,44.84678451846099,-93.17469990767403,2022-07-31 09:49:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9881,,2022-07-16,MSP->Home,2022-07-22,2022-07-22 02:00:36,44.88747,-93.20126,2022-07-22 02:39:12,44.9433178121845,-93.61042779586549,New Booking,-1,-1,0.0,True
9882,,2022-07-16,Home->MSP,2022-12-31,2022-12-31 09:34:00,44.9433178121845,-93.61042779586549,2022-12-31 10:12:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9883,,2022-07-16,Home->MSP,2022-07-30,2022-07-30 14:18:36,44.91973015445472,-93.42943454548526,2022-07-30 14:46:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9884,,2022-07-16,MSP->Home,2022-09-04,2022-09-04 03:45:00,44.88747,-93.20126,2022-09-04 04:13:12,44.91973015445472,-93.42943454548526,New Booking,-1,-1,0.0,True
9885,,2022-07-16,Home->MSP,2022-07-27,2022-07-27 09:35:18,44.85368238526512,-93.33215856352592,2022-07-27 09:58:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9886,,2022-07-16,MSP->Home,2022-10-16,2022-10-16 20:26:24,44.88747,-93.20126,2022-10-16 20:49:18,44.85368238526512,-93.33215856352592,New Booking,-1,-1,0.0,True
9887,,2022-07-16,Home->MSP,2022-08-09,2022-08-09 09:33:18,46.275934662393546,-94.22972126869277,2022-08-09 11:53:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9888,,2022-07-16,MSP->Home,2022-10-02,2022-10-02 20:54:00,44.88747,-93.20126,2022-10-02 23:14:06,46.275934662393546,-94.22972126869277,New Booking,-1,-1,0.0,True
9889,,2022-07-16,Home->MSP,2022-08-06,2022-08-06 12:55:42,44.721840967958634,-93.34810450424345,2022-08-06 13:26:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9890,,2022-07-17,Home->MSP,2022-09-09,2022-09-09 11:30:54,45.14865520953146,-93.67357178820242,2022-09-09 12:19:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9891,,2022-07-17,Home->MSP,2022-08-01,2022-08-01 09:51:00,44.82591760020838,-92.62596956021737,2022-08-01 10:39:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9892,,2022-07-17,MSP->Home,2022-12-25,2022-12-25 05:56:24,44.88747,-93.20126,2022-12-25 06:44:24,44.82591760020838,-92.62596956021737,New Booking,-1,-1,0.0,True
9893,,2022-07-17,Home->MSP,2022-10-01,2022-10-01 10:55:48,44.76662070394773,-93.42976109676738,2022-10-01 11:27:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9894,,2022-07-17,MSP->Home,2022-11-15,2022-11-15 03:37:48,44.88747,-93.20126,2022-11-15 04:09:00,44.76662070394773,-93.42976109676738,New Booking,-1,-1,0.0,True
9895,,2022-07-17,Home->MSP,2022-07-28,2022-07-28 17:43:36,45.05772299761253,-93.25658915934639,2022-07-28 18:12:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9896,,2022-07-17,MSP->Home,2022-08-26,2022-08-26 21:49:12,44.88747,-93.20126,2022-08-26 22:18:12,45.05772299761253,-93.25658915934639,New Booking,-1,-1,0.0,True
9897,,2022-07-17,Home->MSP,2022-08-19,2022-08-19 10:20:36,44.886091439195035,-92.91858079980062,2022-08-19 10:51:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9898,,2022-07-17,MSP->Home,2022-08-28,2022-08-28 22:14:24,44.88747,-93.20126,2022-08-28 22:45:24,44.886091439195035,-92.91858079980062,New Booking,-1,-1,0.0,True
9899,,2022-07-17,MSP->Home,2022-07-24,2022-07-24 11:49:48,44.88747,-93.20126,2022-07-24 12:18:48,44.74962544949119,-93.35383251907817,New Booking,-1,-1,0.0,True
9900,,2022-07-17,Home->MSP,2022-08-10,2022-08-10 17:27:18,45.183902491698596,-92.85197238941555,2022-08-10 18:13:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9901,,2022-07-17,MSP->Home,2022-08-13,2022-08-13 21:18:36,44.88747,-93.20126,2022-08-13 22:04:30,45.183902491698596,-92.85197238941555,New Booking,-1,-1,0.0,True
9902,,2022-07-17,MSP->Home,2023-02-04,2023-02-04 02:42:00,44.88747,-93.20126,2023-02-04 05:18:18,43.901497531556736,-91.14995623901892,New Booking,-1,-1,0.0,True
9903,,2022-07-17,MSP->Home,2022-07-17,2022-07-17 11:36:00,44.88747,-93.20126,2022-07-17 14:06:24,46.39933476736854,-94.28820849480336,New Booking,-1,-1,0.0,True
9904,,2022-07-17,Home->MSP,2022-07-18,2022-07-18 16:15:06,46.77706940046699,-92.22208989454879,2022-07-18 19:10:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9905,,2022-07-17,MSP->Home,2022-07-17,2022-07-17 05:46:12,44.88747,-93.20126,2022-07-17 06:21:30,45.082568404674355,-92.97065337410862,New Booking,-1,-1,0.0,True
9906,,2022-07-17,MSP->Home,2022-07-24,2022-07-24 03:17:24,44.88747,-93.20126,2022-07-24 03:39:54,44.86125539139579,-93.32885771382763,New Booking,-1,-1,0.0,True
9907,,2022-07-17,Home->MSP,2022-10-17,2022-10-17 11:24:18,44.86125539139579,-93.32885771382763,2022-10-17 11:46:48,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9908,,2022-07-17,Home->MSP,2022-08-12,2022-08-12 19:11:42,44.98183944093464,-93.08692744619115,2022-08-12 19:36:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9909,,2022-07-17,MSP->Home,2022-08-18,2022-08-18 06:31:48,44.88747,-93.20126,2022-08-18 06:56:42,44.98183944093464,-93.08692744619115,New Booking,-1,-1,0.0,True
9910,,2022-07-17,MSP->Home,2022-09-10,2022-09-10 05:34:48,44.88747,-93.20126,2022-09-10 07:07:36,43.990225142985565,-92.67676140958727,New Booking,-1,-1,0.0,True
9911,,2022-07-17,Home->MSP,2022-10-02,2022-10-02 10:14:06,45.07569855239817,-92.89204351731783,2022-10-02 10:52:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9912,,2022-07-17,Home->MSP,2022-07-30,2022-07-30 18:54:42,45.0949749397277,-93.23146795829244,2022-07-30 19:26:24,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9913,,2022-07-17,MSP->Home,2023-01-08,2023-01-08 12:30:36,44.88747,-93.20126,2023-01-08 13:02:18,45.0949749397277,-93.23146795829244,New Booking,-1,-1,0.0,True
9914,,2022-07-17,Home->MSP,2022-08-28,2022-08-28 09:32:06,44.78569535051136,-93.20448556744023,2022-08-28 09:55:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9915,,2022-07-17,MSP->Home,2022-08-28,2022-08-28 05:06:00,44.88747,-93.20126,2022-08-28 05:29:06,44.78569535051136,-93.20448556744023,New Booking,-1,-1,0.0,True
9916,,2022-07-17,MSP->Home,2022-10-17,2022-10-17 03:09:36,44.88747,-93.20126,2022-10-17 04:42:30,44.039294149861966,-92.52987186449296,New Booking,-1,-1,0.0,True
9917,,2022-07-17,MSP->Home,2022-07-24,2022-07-24 22:07:48,44.88747,-93.20126,2022-07-24 22:42:00,45.10760540237356,-93.06790201613761,New Booking,-1,-1,0.0,True
9918,,2022-07-17,Home->MSP,2022-07-27,2022-07-27 17:23:54,45.0917370537549,-93.54291457207923,2022-07-27 18:04:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9919,,2022-07-17,MSP->Home,2022-07-29,2022-07-29 11:45:36,44.88747,-93.20126,2022-07-29 12:25:54,45.0917370537549,-93.54291457207923,New Booking,-1,-1,0.0,True
9920,,2022-07-17,MSP->Home,2022-10-02,2022-10-02 22:05:24,44.88747,-93.20126,2022-10-02 22:37:00,45.01524965853542,-93.43271150936545,New Booking,-1,-1,0.0,True
9921,,2022-07-17,Home->MSP,2022-11-10,2022-11-10 18:38:36,45.01524965853542,-93.43271150936545,2022-11-10 19:10:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9922,,2022-07-17,Home->MSP,2022-07-29,2022-07-29 18:12:42,45.52114441869888,-93.28329349950415,2022-07-29 19:18:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9923,,2022-07-17,MSP->Home,2022-09-01,2022-09-01 20:34:12,44.88747,-93.20126,2022-09-01 21:40:06,45.52114441869888,-93.28329349950415,New Booking,-1,-1,0.0,True
9924,,2022-07-17,Home->MSP,2022-09-09,2022-09-09 16:12:18,45.02166762183888,-91.45808601772525,2022-09-09 18:06:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9925,,2022-07-17,MSP->Home,2022-11-27,2022-11-27 06:28:12,44.88747,-93.20126,2022-11-27 08:22:30,45.02166762183888,-91.45808601772525,New Booking,-1,-1,0.0,True
9926,,2022-07-17,Home->MSP,2022-09-20,2022-09-20 10:36:00,44.75478157280229,-93.34036760901023,2022-09-20 11:04:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9927,,2022-07-17,MSP->Home,2022-11-28,2022-11-28 03:24:36,44.88747,-93.20126,2022-11-28 03:58:36,44.91006666019683,-93.53460534677583,New Booking,-1,-1,0.0,True
9928,,2022-07-17,Home->MSP,2022-10-16,2022-10-16 22:41:36,43.96265627593364,-92.46785893794933,2022-10-17 00:21:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9929,,2022-07-17,Home->MSP,2022-09-07,2022-09-07 18:39:30,45.27488590800821,-92.9670070753713,2022-09-07 19:28:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9930,,2022-07-17,MSP->Home,2022-12-10,2022-12-10 07:14:24,44.88747,-93.20126,2022-12-10 08:03:06,45.27488590800821,-92.9670070753713,New Booking,-1,-1,0.0,True
9931,,2022-07-17,Home->MSP,2022-10-13,2022-10-13 11:41:24,46.445848933049454,-94.15731806509652,2022-10-13 14:12:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9932,,2022-07-17,Home->MSP,2022-07-18,2022-07-18 09:11:24,43.885477285225925,-91.21031530394494,2022-07-18 11:45:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9933,,2022-07-17,MSP->Home,2022-10-14,2022-10-14 12:13:48,44.88747,-93.20126,2022-10-14 14:48:00,43.885477285225925,-91.21031530394494,New Booking,-1,-1,0.0,True
9934,,2022-07-17,Home->MSP,2022-10-21,2022-10-21 16:50:48,44.82649336681607,-93.40976984597049,2022-10-21 17:18:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9935,,2022-07-17,MSP->Home,2022-10-29,2022-10-29 02:10:12,44.88747,-93.20126,2022-10-29 02:38:00,44.82649336681607,-93.40976984597049,New Booking,-1,-1,0.0,True
9936,,2022-07-17,Home->MSP,2022-07-24,2022-07-24 20:37:24,44.87903690798531,-93.50364480407858,2022-07-24 21:09:36,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9937,,2022-07-17,Home->MSP,2022-07-19,2022-07-19 18:14:42,45.07876506273037,-93.19670912111923,2022-07-19 18:45:00,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9938,,2022-07-17,MSP->Home,2022-09-25,2022-09-25 03:15:36,44.88747,-93.20126,2022-09-25 03:45:54,45.07876506273037,-93.19670912111923,New Booking,-1,-1,0.0,True
9939,,2022-07-18,MSP->Home,2022-09-14,2022-09-14 20:24:36,44.88747,-93.20126,2022-09-14 20:58:42,45.10486048167846,-93.34231955995409,New Booking,-1,-1,0.0,True
9940,,2022-07-18,Home->MSP,2022-07-29,2022-07-29 20:02:36,44.9738494987548,-93.40730330266562,2022-07-29 20:31:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9941,,2022-07-18,MSP->Home,2022-08-25,2022-08-25 20:51:00,44.88747,-93.20126,2022-08-25 21:19:36,44.9738494987548,-93.40730330266562,New Booking,-1,-1,0.0,True
9942,,2022-07-18,MSP->Home,2022-08-11,2022-08-11 02:30:00,44.88747,-93.20126,2022-08-11 02:57:00,44.938576183697684,-93.40038536323621,New Booking,-1,-1,0.0,True
9943,,2022-07-18,Home->MSP,2022-09-04,2022-09-04 19:39:36,45.51740117717123,-93.00714678011597,2022-09-04 20:46:12,44.88747,-93.20126,New Booking,-1,-1,0.0,True
9944,,2022-07-18,MSP->Home,2022-11-19,2022-11-19 04:33:36,44.88747,-93.20126,2022-11-19 05:08:48,44.635407083099544,-93.22895499151181,New Booking,-1,-1,0.0,True
